ID,Site,Time,State,Quality,Reason,Status,Suppression,Type,is_chatter
920,Chatter_Site,02/01/2024 00:00:01,In Operation,Good,Current Data,,,Sensor,True
921,Chatter_Site,02/01/2024 00:00:18,Off,Good,Current Data,,,Sensor,True
922,Chatter_Site,02/01/2024 00:00:19,In Operation,Good,Current Data,,,Sensor,True
923,Chatter_Site,02/01/2024 00:00:08,Off,Good,Current Data,,,Sensor,True
924,Chatter_Site,02/01/2024 00:00:14,In Operation,Good,Current Data,,,Sensor,True
925,Chatter_Site,02/01/2024 00:00:06,Off,Good,Current Data,,,Sensor,True
926,Chatter_Site,02/01/2024 00:00:08,In Operation,Good,Current Data,,,Sensor,True
927,Chatter_Site,03/01/2024 00:00:20,In Operation,Good,Current Data,,,Sensor,False
928,Chatter_Site,03/01/2024 00:00:07,Off,Good,Current Data,,,Sensor,True
929,Chatter_Site,03/01/2024 00:00:06,In Operation,Good,Current Data,,,Sensor,True
930,Chatter_Site,03/01/2024 00:00:10,Off,Good,Current Data,,,Sensor,True
931,Chatter_Site,03/01/2024 00:00:18,In Operation,Good,Current Data,,,Sensor,True
932,Chatter_Site,03/01/2024 00:00:00,Off,Good,Current Data,,,Sensor,True
933,Chatter_Site,03/01/2024 00:00:10,In Operation,Good,Current Data,,,Sensor,True
934,Chatter_Site,03/01/2024 00:00:30,Off,Good,Current Data,,,Sensor,True
935,Chatter_Site,03/01/2024 00:00:02,In Operation,Good,Current Data,,,Sensor,True
936,Chatter_Site,03/01/2024 00:00:30,Off,Good,Current Data,,,Sensor,True
937,Chatter_Site,03/01/2024 00:00:18,In Operation,Good,Current Data,,,Sensor,True
938,Chatter_Site,03/01/2024 00:00:21,Off,Good,Current Data,,,Sensor,True
939,Chatter_Site,03/01/2024 00:00:27,In Operation,Good,Current Data,,,Sensor,True
940,Chatter_Site,03/01/2024 00:00:30,Off,Good,Current Data,,,Sensor,True
941,Chatter_Site,04/01/2024 00:00:10,Off,Good,Current Data,,,Sensor,False
942,Chatter_Site,04/01/2024 00:00:11,In Operation,Good,Current Data,,,Sensor,True
943,Chatter_Site,04/01/2024 00:00:07,Off,Good,Current Data,,,Sensor,True
944,Chatter_Site,04/01/2024 00:00:26,In Operation,Good,Current Data,,,Sensor,True
945,Chatter_Site,04/01/2024 00:00:17,Off,Good,Current Data,,,Sensor,True
946,Chatter_Site,05/01/2024 00:00:30,In Operation,Good,Current Data,,,Sensor,False
947,Chatter_Site,05/01/2024 00:00:05,Off,Good,Current Data,,,Sensor,True
948,Chatter_Site,05/01/2024 00:00:02,In Operation,Good,Current Data,,,Sensor,True
949,Chatter_Site,05/01/2024 00:00:11,Off,Good,Current Data,,,Sensor,True
950,Chatter_Site,05/01/2024 00:00:09,In Operation,Good,Current Data,,,Sensor,True
951,Chatter_Site,05/01/2024 00:00:07,Off,Good,Current Data,,,Sensor,True
952,Chatter_Site,05/01/2024 00:00:04,In Operation,Good,Current Data,,,Sensor,True
953,Chatter_Site,05/01/2024 00:00:17,Off,Good,Current Data,,,Sensor,True
954,Chatter_Site,06/01/2024 00:00:20,In Operation,Good,Current Data,,,Sensor,False
955,Chatter_Site,06/01/2024 00:00:02,Off,Good,Current Data,,,Sensor,True
956,Chatter_Site,06/01/2024 00:00:10,In Operation,Good,Current Data,,,Sensor,True
957,Chatter_Site,06/01/2024 00:00:22,Off,Good,Current Data,,,Sensor,True
958,Chatter_Site,06/01/2024 00:00:19,In Operation,Good,Current Data,,,Sensor,True
959,Chatter_Site,07/01/2024 00:00:26,Off,Good,Current Data,,,Sensor,False
960,Chatter_Site,07/01/2024 00:00:25,In Operation,Good,Current Data,,,Sensor,True
961,Chatter_Site,07/01/2024 00:00:17,Off,Good,Current Data,,,Sensor,True
962,Chatter_Site,07/01/2024 00:00:18,In Operation,Good,Current Data,,,Sensor,True
963,Chatter_Site,07/01/2024 00:00:01,Off,Good,Current Data,,,Sensor,True
964,Chatter_Site,07/01/2024 00:00:23,In Operation,Good,Current Data,,,Sensor,True
965,Chatter_Site,07/01/2024 00:00:20,Off,Good,Current Data,,,Sensor,True
966,Chatter_Site,07/01/2024 00:00:26,In Operation,Good,Current Data,,,Sensor,True
967,Chatter_Site,07/01/2024 00:00:28,Off,Good,Current Data,,,Sensor,True
968,Chatter_Site,07/01/2024 00:00:21,In Operation,Good,Current Data,,,Sensor,True
969,Chatter_Site,07/01/2024 00:00:15,Off,Good,Current Data,,,Sensor,True
970,Chatter_Site,07/01/2024 00:00:10,In Operation,Good,Current Data,,,Sensor,True
971,Chatter_Site,07/01/2024 00:00:07,Off,Good,Current Data,,,Sensor,True
972,Chatter_Site,07/01/2024 00:00:02,In Operation,Good,Current Data,,,Sensor,True
973,Chatter_Site,07/01/2024 00:00:02,Off,Good,Current Data,,,Sensor,True
974,Chatter_Site,08/01/2024 00:00:25,Off,Good,Current Data,,,Sensor,False
975,Chatter_Site,08/01/2024 00:00:16,In Operation,Good,Current Data,,,Sensor,True
976,Chatter_Site,08/01/2024 00:00:29,Off,Good,Current Data,,,Sensor,True
977,Chatter_Site,08/01/2024 00:00:20,In Operation,Good,Current Data,,,Sensor,True
978,Chatter_Site,08/01/2024 00:00:23,Off,Good,Current Data,,,Sensor,True
979,Chatter_Site,08/01/2024 00:00:28,In Operation,Good,Current Data,,,Sensor,True
980,Chatter_Site,08/01/2024 00:00:08,Off,Good,Current Data,,,Sensor,True
981,Chatter_Site,08/01/2024 00:00:06,In Operation,Good,Current Data,,,Sensor,True
982,Chatter_Site,08/01/2024 00:00:28,Off,Good,Current Data,,,Sensor,True
983,Chatter_Site,09/01/2024 00:00:11,Off,Good,Current Data,,,Sensor,False
984,Chatter_Site,09/01/2024 00:00:01,In Operation,Good,Current Data,,,Sensor,True
985,Chatter_Site,09/01/2024 00:00:21,Off,Good,Current Data,,,Sensor,True
986,Chatter_Site,09/01/2024 00:00:10,In Operation,Good,Current Data,,,Sensor,True
987,Chatter_Site,09/01/2024 00:00:24,Off,Good,Current Data,,,Sensor,True
988,Chatter_Site,09/01/2024 00:00:00,In Operation,Good,Current Data,,,Sensor,True
989,Chatter_Site,09/01/2024 00:00:24,Off,Good,Current Data,,,Sensor,True
990,Chatter_Site,09/01/2024 00:00:18,In Operation,Good,Current Data,,,Sensor,True
991,Chatter_Site,09/01/2024 00:00:13,Off,Good,Current Data,,,Sensor,True
992,Chatter_Site,09/01/2024 00:00:19,In Operation,Good,Current Data,,,Sensor,True
993,Chatter_Site,09/01/2024 00:00:04,Off,Good,Current Data,,,Sensor,True
994,Chatter_Site,10/01/2024 00:00:24,Off,Good,Current Data,,,Sensor,False
995,Chatter_Site,10/01/2024 00:00:03,In Operation,Good,Current Data,,,Sensor,True
996,Chatter_Site,10/01/2024 00:00:29,Off,Good,Current Data,,,Sensor,True
997,Chatter_Site,10/01/2024 00:00:20,In Operation,Good,Current Data,,,Sensor,True
998,Chatter_Site,10/01/2024 00:00:21,Off,Good,Current Data,,,Sensor,True
999,Chatter_Site,10/01/2024 00:00:16,In Operation,Good,Current Data,,,Sensor,True
1000,Chatter_Site,10/01/2024 00:00:27,Off,Good,Current Data,,,Sensor,True
1001,Chatter_Site,10/01/2024 00:00:05,In Operation,Good,Current Data,,,Sensor,True
1002,Chatter_Site,10/01/2024 00:00:12,Off,Good,Current Data,,,Sensor,True
1003,Chatter_Site,10/01/2024 00:00:11,In Operation,Good,Current Data,,,Sensor,True
1004,Chatter_Site,10/01/2024 00:00:11,Off,Good,Current Data,,,Sensor,True
1005,Chatter_Site,10/01/2024 00:00:14,In Operation,Good,Current Data,,,Sensor,True
1006,Chatter_Site,11/01/2024 00:00:00,Off,Good,Current Data,,,Sensor,False
1007,Chatter_Site,11/01/2024 00:00:13,In Operation,Good,Current Data,,,Sensor,True
1008,Chatter_Site,11/01/2024 00:00:27,Off,Good,Current Data,,,Sensor,True
1009,Chatter_Site,11/01/2024 00:00:20,In Operation,Good,Current Data,,,Sensor,True
1010,Chatter_Site,11/01/2024 00:00:25,Off,Good,Current Data,,,Sensor,True
1011,Chatter_Site,11/01/2024 00:00:21,In Operation,Good,Current Data,,,Sensor,True
1012,Chatter_Site,11/01/2024 00:00:01,Off,Good,Current Data,,,Sensor,True
1013,Chatter_Site,11/01/2024 00:00:27,In Operation,Good,Current Data,,,Sensor,True
1014,Chatter_Site,12/01/2024 00:00:28,Off,Good,Current Data,,,Sensor,False
1015,Chatter_Site,12/01/2024 00:00:15,In Operation,Good,Current Data,,,Sensor,True
1016,Chatter_Site,12/01/2024 00:00:15,Off,Good,Current Data,,,Sensor,True
1017,Chatter_Site,12/01/2024 00:00:09,In Operation,Good,Current Data,,,Sensor,True
1018,Chatter_Site,12/01/2024 00:00:02,Off,Good,Current Data,,,Sensor,True
1019,Chatter_Site,12/01/2024 00:00:26,In Operation,Good,Current Data,,,Sensor,True
1020,Chatter_Site,12/01/2024 00:00:28,Off,Good,Current Data,,,Sensor,True
1021,Chatter_Site,12/01/2024 00:00:20,In Operation,Good,Current Data,,,Sensor,True
1022,Chatter_Site,12/01/2024 00:00:13,Off,Good,Current Data,,,Sensor,True
1023,Chatter_Site,12/01/2024 00:00:18,In Operation,Good,Current Data,,,Sensor,True
1024,Chatter_Site,12/01/2024 00:00:30,Off,Good,Current Data,,,Sensor,True
1025,Chatter_Site,12/01/2024 00:00:28,In Operation,Good,Current Data,,,Sensor,True
1026,Chatter_Site,12/01/2024 00:00:16,Off,Good,Current Data,,,Sensor,True
1027,Chatter_Site,12/01/2024 00:00:23,In Operation,Good,Current Data,,,Sensor,True
1028,Chatter_Site,13/01/2024 00:00:03,Off,Good,Current Data,,,Sensor,False
1029,Chatter_Site,13/01/2024 00:00:09,In Operation,Good,Current Data,,,Sensor,True
1030,Chatter_Site,13/01/2024 00:00:02,Off,Good,Current Data,,,Sensor,True
1031,Chatter_Site,13/01/2024 00:00:08,In Operation,Good,Current Data,,,Sensor,True
1032,Chatter_Site,13/01/2024 00:00:17,Off,Good,Current Data,,,Sensor,True
1033,Chatter_Site,13/01/2024 00:00:12,In Operation,Good,Current Data,,,Sensor,True
1034,Chatter_Site,13/01/2024 00:00:13,Off,Good,Current Data,,,Sensor,True
1035,Chatter_Site,13/01/2024 00:00:11,In Operation,Good,Current Data,,,Sensor,True
1036,Chatter_Site,13/01/2024 00:00:12,Off,Good,Current Data,,,Sensor,True
1037,Chatter_Site,13/01/2024 00:00:29,In Operation,Good,Current Data,,,Sensor,True
1038,Chatter_Site,13/01/2024 00:00:03,Off,Good,Current Data,,,Sensor,True
1039,Chatter_Site,13/01/2024 00:00:15,In Operation,Good,Current Data,,,Sensor,True
1040,Chatter_Site,13/01/2024 00:00:22,Off,Good,Current Data,,,Sensor,True
1041,Chatter_Site,13/01/2024 00:00:12,In Operation,Good,Current Data,,,Sensor,True
1042,Chatter_Site,13/01/2024 00:00:29,Off,Good,Current Data,,,Sensor,True
1043,Chatter_Site,14/01/2024 00:00:11,Off,Good,Current Data,,,Sensor,False
1044,Chatter_Site,14/01/2024 00:00:25,In Operation,Good,Current Data,,,Sensor,True
1045,Chatter_Site,14/01/2024 00:00:00,Off,Good,Current Data,,,Sensor,True
1046,Chatter_Site,14/01/2024 00:00:30,In Operation,Good,Current Data,,,Sensor,True
1047,Chatter_Site,14/01/2024 00:00:22,Off,Good,Current Data,,,Sensor,True
1048,Chatter_Site,14/01/2024 00:00:21,In Operation,Good,Current Data,,,Sensor,True
1049,Chatter_Site,15/01/2024 00:00:18,Off,Good,Current Data,,,Sensor,False
1050,Chatter_Site,15/01/2024 00:00:05,In Operation,Good,Current Data,,,Sensor,True
1051,Chatter_Site,15/01/2024 00:00:07,Off,Good,Current Data,,,Sensor,True
1052,Chatter_Site,15/01/2024 00:00:00,In Operation,Good,Current Data,,,Sensor,True
1053,Chatter_Site,15/01/2024 00:00:04,Off,Good,Current Data,,,Sensor,True
1054,Chatter_Site,15/01/2024 00:00:01,In Operation,Good,Current Data,,,Sensor,True
1055,Chatter_Site,15/01/2024 00:00:00,Off,Good,Current Data,,,Sensor,True
1056,Chatter_Site,16/01/2024 00:00:24,Off,Good,Current Data,,,Sensor,False
1057,Chatter_Site,16/01/2024 00:00:03,In Operation,Good,Current Data,,,Sensor,True
1058,Chatter_Site,16/01/2024 00:00:26,Off,Good,Current Data,,,Sensor,True
1059,Chatter_Site,16/01/2024 00:00:24,In Operation,Good,Current Data,,,Sensor,True
1060,Chatter_Site,16/01/2024 00:00:03,Off,Good,Current Data,,,Sensor,True
1061,Chatter_Site,16/01/2024 00:00:04,In Operation,Good,Current Data,,,Sensor,True
1062,Chatter_Site,16/01/2024 00:00:10,Off,Good,Current Data,,,Sensor,True
1063,Chatter_Site,16/01/2024 00:00:12,In Operation,Good,Current Data,,,Sensor,True
1064,Chatter_Site,16/01/2024 00:00:11,Off,Good,Current Data,,,Sensor,True
1065,Chatter_Site,16/01/2024 00:00:22,In Operation,Good,Current Data,,,Sensor,True
1066,Chatter_Site,16/01/2024 00:00:09,Off,Good,Current Data,,,Sensor,True
1067,Chatter_Site,16/01/2024 00:00:28,In Operation,Good,Current Data,,,Sensor,True
1068,Chatter_Site,16/01/2024 00:00:24,Off,Good,Current Data,,,Sensor,True
1069,Chatter_Site,17/01/2024 00:00:06,Off,Good,Current Data,,,Sensor,False
1070,Chatter_Site,17/01/2024 00:00:04,In Operation,Good,Current Data,,,Sensor,True
1071,Chatter_Site,17/01/2024 00:00:03,Off,Good,Current Data,,,Sensor,True
1072,Chatter_Site,17/01/2024 00:00:30,In Operation,Good,Current Data,,,Sensor,True
1073,Chatter_Site,17/01/2024 00:00:07,Off,Good,Current Data,,,Sensor,True
1074,Chatter_Site,17/01/2024 00:00:26,In Operation,Good,Current Data,,,Sensor,True
1075,Chatter_Site,17/01/2024 00:00:12,Off,Good,Current Data,,,Sensor,True
1076,Chatter_Site,17/01/2024 00:00:14,In Operation,Good,Current Data,,,Sensor,True
1077,Chatter_Site,17/01/2024 00:00:17,Off,Good,Current Data,,,Sensor,True
1078,Chatter_Site,17/01/2024 00:00:01,In Operation,Good,Current Data,,,Sensor,True
1079,Chatter_Site,17/01/2024 00:00:00,Off,Good,Current Data,,,Sensor,True
1080,Chatter_Site,17/01/2024 00:00:09,In Operation,Good,Current Data,,,Sensor,True
1081,Chatter_Site,17/01/2024 00:00:21,Off,Good,Current Data,,,Sensor,True
1082,Chatter_Site,18/01/2024 00:00:00,In Operation,Good,Current Data,,,Sensor,False
1083,Chatter_Site,18/01/2024 00:00:22,Off,Good,Current Data,,,Sensor,True
1084,Chatter_Site,18/01/2024 00:00:14,In Operation,Good,Current Data,,,Sensor,True
1085,Chatter_Site,18/01/2024 00:00:00,Off,Good,Current Data,,,Sensor,True
1086,Chatter_Site,18/01/2024 00:00:00,In Operation,Good,Current Data,,,Sensor,True
1087,Chatter_Site,18/01/2024 00:00:21,Off,Good,Current Data,,,Sensor,True
1088,Chatter_Site,19/01/2024 00:00:03,In Operation,Good,Current Data,,,Sensor,False
1089,Chatter_Site,19/01/2024 00:00:16,Off,Good,Current Data,,,Sensor,True
1090,Chatter_Site,19/01/2024 00:00:14,In Operation,Good,Current Data,,,Sensor,True
1091,Chatter_Site,19/01/2024 00:00:12,Off,Good,Current Data,,,Sensor,True
1092,Chatter_Site,19/01/2024 00:00:09,In Operation,Good,Current Data,,,Sensor,True
1093,Chatter_Site,20/01/2024 00:00:18,Off,Good,Current Data,,,Sensor,False
1094,Chatter_Site,20/01/2024 00:00:15,In Operation,Good,Current Data,,,Sensor,True
1095,Chatter_Site,20/01/2024 00:00:24,Off,Good,Current Data,,,Sensor,True
1096,Chatter_Site,20/01/2024 00:00:07,In Operation,Good,Current Data,,,Sensor,True
1097,Chatter_Site,20/01/2024 00:00:22,Off,Good,Current Data,,,Sensor,True
1098,Chatter_Site,20/01/2024 00:00:08,In Operation,Good,Current Data,,,Sensor,True
1099,Chatter_Site,20/01/2024 00:00:22,Off,Good,Current Data,,,Sensor,True
1100,Chatter_Site,20/01/2024 00:00:21,In Operation,Good,Current Data,,,Sensor,True
1101,Chatter_Site,20/01/2024 00:00:28,Off,Good,Current Data,,,Sensor,True
1102,Chatter_Site,20/01/2024 00:00:29,In Operation,Good,Current Data,,,Sensor,True
1103,Chatter_Site,20/01/2024 00:00:19,Off,Good,Current Data,,,Sensor,True
1104,Chatter_Site,20/01/2024 00:00:23,In Operation,Good,Current Data,,,Sensor,True
1105,Chatter_Site,20/01/2024 00:00:14,Off,Good,Current Data,,,Sensor,True
1106,Chatter_Site,20/01/2024 00:00:15,In Operation,Good,Current Data,,,Sensor,True
1107,Chatter_Site,20/01/2024 00:00:20,Off,Good,Current Data,,,Sensor,True
1108,Chatter_Site,21/01/2024 00:00:08,Off,Good,Current Data,,,Sensor,False
1109,Chatter_Site,21/01/2024 00:00:24,In Operation,Good,Current Data,,,Sensor,True
1110,Chatter_Site,21/01/2024 00:00:21,Off,Good,Current Data,,,Sensor,True
1111,Chatter_Site,21/01/2024 00:00:22,In Operation,Good,Current Data,,,Sensor,True
1112,Chatter_Site,21/01/2024 00:00:02,Off,Good,Current Data,,,Sensor,True
1113,Chatter_Site,21/01/2024 00:00:30,In Operation,Good,Current Data,,,Sensor,True
1114,Chatter_Site,21/01/2024 00:00:01,Off,Good,Current Data,,,Sensor,True
1115,Chatter_Site,21/01/2024 00:00:26,In Operation,Good,Current Data,,,Sensor,True
1116,Chatter_Site,21/01/2024 00:00:12,Off,Good,Current Data,,,Sensor,True
1117,Chatter_Site,21/01/2024 00:00:16,In Operation,Good,Current Data,,,Sensor,True
1118,Chatter_Site,21/01/2024 00:00:28,Off,Good,Current Data,,,Sensor,True
1119,Chatter_Site,22/01/2024 00:00:10,In Operation,Good,Current Data,,,Sensor,False
1120,Chatter_Site,22/01/2024 00:00:11,Off,Good,Current Data,,,Sensor,True
1121,Chatter_Site,22/01/2024 00:00:16,In Operation,Good,Current Data,,,Sensor,True
1122,Chatter_Site,22/01/2024 00:00:09,Off,Good,Current Data,,,Sensor,True
1123,Chatter_Site,22/01/2024 00:00:10,In Operation,Good,Current Data,,,Sensor,True
1124,Chatter_Site,22/01/2024 00:00:15,Off,Good,Current Data,,,Sensor,True
1125,Chatter_Site,22/01/2024 00:00:08,In Operation,Good,Current Data,,,Sensor,True
1126,Chatter_Site,22/01/2024 00:00:05,Off,Good,Current Data,,,Sensor,True
1127,Chatter_Site,22/01/2024 00:00:08,In Operation,Good,Current Data,,,Sensor,True
1128,Chatter_Site,22/01/2024 00:00:02,Off,Good,Current Data,,,Sensor,True
1129,Chatter_Site,22/01/2024 00:00:14,In Operation,Good,Current Data,,,Sensor,True
1130,Chatter_Site,23/01/2024 00:00:24,Off,Good,Current Data,,,Sensor,False
1131,Chatter_Site,23/01/2024 00:00:28,In Operation,Good,Current Data,,,Sensor,True
1132,Chatter_Site,23/01/2024 00:00:21,Off,Good,Current Data,,,Sensor,True
1133,Chatter_Site,23/01/2024 00:00:28,In Operation,Good,Current Data,,,Sensor,True
1134,Chatter_Site,23/01/2024 00:00:26,Off,Good,Current Data,,,Sensor,True
1135,Chatter_Site,24/01/2024 00:00:15,In Operation,Good,Current Data,,,Sensor,False
1136,Chatter_Site,24/01/2024 00:00:01,Off,Good,Current Data,,,Sensor,True
1137,Chatter_Site,24/01/2024 00:00:28,In Operation,Good,Current Data,,,Sensor,True
1138,Chatter_Site,24/01/2024 00:00:26,Off,Good,Current Data,,,Sensor,True
1139,Chatter_Site,24/01/2024 00:00:15,In Operation,Good,Current Data,,,Sensor,True
1140,Chatter_Site,24/01/2024 00:00:12,Off,Good,Current Data,,,Sensor,True
1141,Chatter_Site,24/01/2024 00:00:05,In Operation,Good,Current Data,,,Sensor,True
1142,Chatter_Site,24/01/2024 00:00:06,Off,Good,Current Data,,,Sensor,True
1143,Chatter_Site,24/01/2024 00:00:24,In Operation,Good,Current Data,,,Sensor,True
1144,Chatter_Site,24/01/2024 00:00:27,Off,Good,Current Data,,,Sensor,True
1145,Chatter_Site,24/01/2024 00:00:23,In Operation,Good,Current Data,,,Sensor,True
1146,Chatter_Site,24/01/2024 00:00:06,Off,Good,Current Data,,,Sensor,True
1147,Chatter_Site,24/01/2024 00:00:27,In Operation,Good,Current Data,,,Sensor,True
1148,Chatter_Site,24/01/2024 00:00:24,Off,Good,Current Data,,,Sensor,True
1149,Chatter_Site,25/01/2024 00:00:04,Off,Good,Current Data,,,Sensor,False
1150,Chatter_Site,25/01/2024 00:00:01,In Operation,Good,Current Data,,,Sensor,True
1151,Chatter_Site,25/01/2024 00:00:10,Off,Good,Current Data,,,Sensor,True
1152,Chatter_Site,25/01/2024 00:00:23,In Operation,Good,Current Data,,,Sensor,True
1153,Chatter_Site,25/01/2024 00:00:06,Off,Good,Current Data,,,Sensor,True
1154,Chatter_Site,25/01/2024 00:00:10,In Operation,Good,Current Data,,,Sensor,True
1155,Chatter_Site,25/01/2024 00:00:00,Off,Good,Current Data,,,Sensor,True
1156,Chatter_Site,25/01/2024 00:00:00,In Operation,Good,Current Data,,,Sensor,True
1157,Chatter_Site,25/01/2024 00:00:11,Off,Good,Current Data,,,Sensor,True
1158,Chatter_Site,26/01/2024 00:00:15,In Operation,Good,Current Data,,,Sensor,False
1159,Chatter_Site,26/01/2024 00:00:09,Off,Good,Current Data,,,Sensor,True
1160,Chatter_Site,26/01/2024 00:00:20,In Operation,Good,Current Data,,,Sensor,True
1161,Chatter_Site,26/01/2024 00:00:11,Off,Good,Current Data,,,Sensor,True
1162,Chatter_Site,26/01/2024 00:00:15,In Operation,Good,Current Data,,,Sensor,True
1163,Chatter_Site,26/01/2024 00:00:22,Off,Good,Current Data,,,Sensor,True
1164,Chatter_Site,26/01/2024 00:00:11,In Operation,Good,Current Data,,,Sensor,True
1165,Chatter_Site,26/01/2024 00:00:16,Off,Good,Current Data,,,Sensor,True
1166,Chatter_Site,26/01/2024 00:00:27,In Operation,Good,Current Data,,,Sensor,True
1167,Chatter_Site,26/01/2024 00:00:29,Off,Good,Current Data,,,Sensor,True
1168,Chatter_Site,26/01/2024 00:00:28,In Operation,Good,Current Data,,,Sensor,True
1169,Chatter_Site,26/01/2024 00:00:26,Off,Good,Current Data,,,Sensor,True
1170,Chatter_Site,26/01/2024 00:00:02,In Operation,Good,Current Data,,,Sensor,True
1171,Chatter_Site,26/01/2024 00:00:07,Off,Good,Current Data,,,Sensor,True
1172,Chatter_Site,26/01/2024 00:00:02,In Operation,Good,Current Data,,,Sensor,True
1173,Chatter_Site,27/01/2024 00:00:30,Off,Good,Current Data,,,Sensor,False
1174,Chatter_Site,27/01/2024 00:00:30,In Operation,Good,Current Data,,,Sensor,True
1175,Chatter_Site,27/01/2024 00:00:28,Off,Good,Current Data,,,Sensor,True
1176,Chatter_Site,27/01/2024 00:00:13,In Operation,Good,Current Data,,,Sensor,True
1177,Chatter_Site,27/01/2024 00:00:13,Off,Good,Current Data,,,Sensor,True
1178,Chatter_Site,27/01/2024 00:00:07,In Operation,Good,Current Data,,,Sensor,True
1179,Chatter_Site,28/01/2024 00:00:05,Off,Good,Current Data,,,Sensor,False
1180,Chatter_Site,28/01/2024 00:00:20,In Operation,Good,Current Data,,,Sensor,True
1181,Chatter_Site,28/01/2024 00:00:05,Off,Good,Current Data,,,Sensor,True
