ID,Site,Time,Value,State,Quality,Reason,Status,Suppression,Type,real_point
1815,Site_001,10/11/2023 01:58:46,1,Off,Good,Current Data,,None,,
1816,Site_001,10/11/2023 01:56:26,1,Off,Good,Current Data,,None,,
1817,Site_001,10/11/2023 01:49:27,1,Off,Good,Current Data,,None,,
1818,Site_001,10/11/2023 01:47:36,1,Off,Good,Current Data,,None,,
1819,Site_001,10/11/2023 01:46:03,1,Off,Good,Current Data,,None,,
1820,Site_001,09/11/2023 05:38:43,1,Off,Good,Current Data,,None,,
1821,Site_001,09/11/2023 05:36:39,1,Off,Good,Current Data,,None,,
1822,Site_001,09/11/2023 05:34:29,1,Off,Good,Current Data,,None,,
1823,Site_001,09/11/2023 05:25:32,1,Off,Good,Current Data,,None,,
1824,Site_001,09/11/2023 04:59:20,1,Off,Good,Current Data,,None,,
1825,Site_001,09/11/2023 04:49:29,1,Off,Good,Current Data,,None,,
1826,Site_001,09/11/2023 04:38:14,1,Off,Good,Current Data,,None,,
1827,Site_001,09/11/2023 04:14:53,1,Off,Good,Current Data,,None,,
1828,Site_001,09/11/2023 04:07:30,1,Off,Good,Current Data,,None,,
1829,Site_001,09/11/2023 04:03:32,1,Off,Good,Current Data,,None,,
1830,Site_001,09/11/2023 03:53:51,1,Off,Good,Current Data,,None,,
1831,Site_001,09/11/2023 03:45:50,1,Off,Good,Current Data,,None,,
1832,Site_001,09/11/2023 03:25:53,1,Off,Good,Current Data,,None,,
1833,Site_001,09/11/2023 03:21:56,1,Off,Good,Current Data,,None,,
1834,Site_001,09/11/2023 03:18:13,1,Off,Good,Current Data,,None,,
1835,Site_001,09/11/2023 03:13:29,1,Off,Good,Current Data,,None,,
1836,Site_001,09/11/2023 03:07:24,1,Off,Good,Current Data,,None,,
1837,Site_001,09/11/2023 03:02:40,1,Off,Good,Current Data,,None,,
1838,Site_001,09/11/2023 02:54:27,1,Off,Good,Current Data,,None,,
1839,Site_001,09/11/2023 02:48:08,1,Off,Good,Current Data,,None,,
1840,Site_001,09/11/2023 02:44:00,1,Off,Good,Current Data,,None,,
1841,Site_001,09/11/2023 02:36:58,1,Off,Good,Current Data,,None,,
1842,Site_001,09/11/2023 02:33:36,1,Off,Good,Current Data,,None,,
1843,Site_001,09/11/2023 02:20:40,1,Off,Good,Current Data,,None,,
1844,Site_001,08/11/2023 02:29:11,1,Off,Good,Current Data,,None,,
1845,Site_001,08/11/2023 02:26:17,1,Off,Good,Current Data,,None,,
1846,Site_001,07/11/2023 06:00:23,1,Off,Good,Current Data,,None,,
1847,Site_001,07/11/2023 05:57:53,1,Off,Good,Current Data,,None,,
1848,Site_001,07/11/2023 05:55:08,1,Off,Good,Current Data,,None,,
1849,Site_001,07/11/2023 05:48:51,1,Off,Good,Current Data,,None,,
1850,Site_001,07/11/2023 05:35:41,1,Off,Good,Current Data,,None,,
1851,Site_001,07/11/2023 05:32:22,1,Off,Good,Current Data,,None,,
1852,Site_001,07/11/2023 05:30:58,1,Off,Good,Current Data,,None,,
1853,Site_001,07/11/2023 05:29:51,1,Off,Good,Current Data,,None,,
1854,Site_001,07/11/2023 05:23:30,1,Off,Good,Current Data,,None,,
1855,Site_001,07/11/2023 05:22:21,1,Off,Good,Current Data,,None,,
1856,Site_001,07/11/2023 05:19:54,1,Off,Good,Current Data,,None,,
1857,Site_001,07/11/2023 05:15:53,1,Off,Good,Current Data,,None,,
1858,Site_001,07/11/2023 05:10:27,1,Off,Good,Current Data,,None,,
1859,Site_001,07/11/2023 05:01:59,1,Off,Good,Current Data,,None,,
1860,Site_001,07/11/2023 04:52:10,1,Off,Good,Current Data,,None,,
1861,Site_001,07/11/2023 04:47:40,1,Off,Good,Current Data,,None,,
1862,Site_001,07/11/2023 04:46:17,1,Off,Good,Current Data,,None,,
1863,Site_001,07/11/2023 04:44:16,1,Off,Good,Current Data,,None,,
1864,Site_001,07/11/2023 04:43:23,1,Off,Good,Current Data,,None,,
1865,Site_001,07/11/2023 04:31:04,1,Off,Good,Current Data,,None,,
1866,Site_001,07/11/2023 04:28:52,1,Off,Good,Current Data,,None,,
1867,Site_001,07/11/2023 04:27:11,1,Off,Good,Current Data,,None,,
1868,Site_001,07/11/2023 04:22:08,1,Off,Good,Current Data,,None,,
1869,Site_001,07/11/2023 04:18:25,1,Off,Good,Current Data,,None,,
1870,Site_001,07/11/2023 04:17:44,1,Off,Good,Current Data,,None,,
1871,Site_001,07/11/2023 04:14:44,1,Off,Good,Current Data,,None,,
1872,Site_001,07/11/2023 04:13:15,1,Off,Good,Current Data,,None,,
1873,Site_001,07/11/2023 04:07:38,1,Off,Good,Current Data,,None,,
1874,Site_001,07/11/2023 04:03:17,1,Off,Good,Current Data,,None,,
1875,Site_001,07/11/2023 03:53:55,1,Off,Good,Current Data,,None,,
1876,Site_001,07/11/2023 03:46:31,1,Off,Good,Current Data,,None,,
1877,Site_001,07/11/2023 03:42:55,1,Off,Good,Current Data,,None,,
1878,Site_001,07/11/2023 03:38:50,1,Off,Good,Current Data,,None,,
1879,Site_001,07/11/2023 03:36:08,1,Off,Good,Current Data,,None,,
1880,Site_001,07/11/2023 03:30:43,1,Off,Good,Current Data,,None,,
1881,Site_001,07/11/2023 03:30:37,1,Off,Good,Current Data,,None,,
1882,Site_001,07/11/2023 03:27:52,1,Off,Good,Current Data,,None,,
1883,Site_001,07/11/2023 03:14:32,1,Off,Good,Current Data,,None,,
1884,Site_001,07/11/2023 03:10:56,1,Off,Good,Current Data,,None,,
1885,Site_001,07/11/2023 03:09:24,1,Off,Good,Current Data,,None,,
1886,Site_001,07/11/2023 03:05:32,1,Off,Good,Current Data,,None,,
1887,Site_001,07/11/2023 03:03:41,1,Off,Good,Current Data,,None,,
1888,Site_001,07/11/2023 02:58:51,1,Off,Good,Current Data,,None,,
1889,Site_001,07/11/2023 02:54:04,1,Off,Good,Current Data,,None,,
1890,Site_001,07/11/2023 02:51:28,1,Off,Good,Current Data,,None,,
1891,Site_001,07/11/2023 02:48:35,1,Off,Good,Current Data,,None,,
1892,Site_001,07/11/2023 02:40:53,1,Off,Good,Current Data,,None,,
1893,Site_001,07/11/2023 02:40:12,1,Off,Good,Current Data,,None,,
1894,Site_001,07/11/2023 02:37:28,1,Off,Good,Current Data,,None,,
1895,Site_001,07/11/2023 02:33:33,1,Off,Good,Current Data,,None,,
1896,Site_001,07/11/2023 02:27:45,1,Off,Good,Current Data,,None,,
1897,Site_001,07/11/2023 02:20:05,1,Off,Good,Current Data,,None,,
1898,Site_001,06/11/2023 04:59:52,1,Off,Good,Current Data,,None,,
1899,Site_001,06/11/2023 04:49:25,1,Off,Good,Current Data,,None,,
1900,Site_001,06/11/2023 04:18:13,1,Off,Good,Current Data,,None,,
1901,Site_001,06/11/2023 04:00:29,1,Off,Good,Current Data,,None,,
1902,Site_001,06/11/2023 03:42:14,1,Off,Good,Current Data,,None,,
1903,Site_001,06/11/2023 03:31:30,1,Off,Good,Current Data,,None,,
1904,Site_001,06/11/2023 03:28:32,1,Off,Good,Current Data,,None,,
1905,Site_001,06/11/2023 03:20:54,1,Off,Good,Current Data,,None,,
1906,Site_001,06/11/2023 03:06:46,1,Off,Good,Current Data,,None,,
1907,Site_001,06/11/2023 02:46:36,1,Off,Good,Current Data,,None,,
1908,Site_001,06/11/2023 02:20:00,1,Off,Good,Current Data,,None,,
1909,Site_001,06/11/2023 02:19:05,1,Off,Good,Current Data,,None,,
1910,Site_001,06/11/2023 02:16:33,1,Off,Good,Current Data,,None,,
1911,Site_001,06/11/2023 02:16:01,1,Off,Good,Current Data,,None,,
1912,Site_001,06/11/2023 02:07:13,1,Off,Good,Current Data,,None,,
1913,Site_001,05/11/2023 05:20:56,1,Off,Good,Current Data,,None,,
1914,Site_001,05/11/2023 01:47:00,1,Off,Good,Current Data,,None,,
1915,Site_001,04/11/2023 06:04:04,1,Off,Good,Current Data,,None,,
1916,Site_001,04/11/2023 05:56:10,1,Off,Good,Current Data,,None,,
1917,Site_001,04/11/2023 05:45:43,1,Off,Good,Current Data,,None,,
1918,Site_001,04/11/2023 05:10:41,1,Off,Good,Current Data,,None,,
1919,Site_001,04/11/2023 05:03:42,1,Off,Good,Current Data,,None,,
1920,Site_001,04/11/2023 04:52:56,1,Off,Good,Current Data,,None,,
1921,Site_001,04/11/2023 04:43:05,1,Off,Good,Current Data,,None,,
1922,Site_001,04/11/2023 04:39:26,1,Off,Good,Current Data,,None,,
1923,Site_001,04/11/2023 04:13:05,1,Off,Good,Current Data,,None,,
1924,Site_001,04/11/2023 04:00:13,1,Off,Good,Current Data,,None,,
1925,Site_001,04/11/2023 03:55:32,1,Off,Good,Current Data,,None,,
1926,Site_001,04/11/2023 03:47:21,1,Off,Good,Current Data,,None,,
1927,Site_001,04/11/2023 03:37:27,1,Off,Good,Current Data,,None,,
1928,Site_001,04/11/2023 03:35:10,1,Off,Good,Current Data,,None,,
1929,Site_001,04/11/2023 03:16:45,1,Off,Good,Current Data,,None,,
1930,Site_001,04/11/2023 03:15:12,1,Off,Good,Current Data,,None,,
1931,Site_001,04/11/2023 02:43:17,1,Off,Good,Current Data,,None,,
1932,Site_001,04/11/2023 02:32:49,1,Off,Good,Current Data,,None,,
1933,Site_001,03/11/2023 07:24:30,1,Off,Good,Current Data,,None,,
1934,Site_001,03/11/2023 07:23:01,1,Off,Good,Current Data,,None,,
1935,Site_001,03/11/2023 07:09:29,1,Off,Good,Current Data,,None,,
1936,Site_001,03/11/2023 07:09:27,1,Off,Good,Current Data,,None,,
1937,Site_001,03/11/2023 06:56:13,1,Off,Good,Current Data,,None,,
1938,Site_001,03/11/2023 06:49:56,1,Off,Good,Current Data,,None,,
1939,Site_001,03/11/2023 06:41:32,1,Off,Good,Current Data,,None,,
1940,Site_001,03/11/2023 06:32:26,1,Off,Good,Current Data,,None,,
1941,Site_001,03/11/2023 06:02:11,1,Off,Good,Current Data,,None,,
1942,Site_001,03/11/2023 05:49:08,1,Off,Good,Current Data,,None,,
1943,Site_001,03/11/2023 04:56:37,1,Off,Good,Current Data,,None,,
1944,Site_001,03/11/2023 03:58:10,1,Off,Good,Current Data,,None,,
1945,Site_001,03/11/2023 02:48:11,1,Off,Good,Current Data,,None,,
1946,Site_001,03/11/2023 02:36:06,1,Off,Good,Current Data,,None,,
1947,Site_001,03/11/2023 02:34:15,1,Off,Good,Current Data,,None,,
1948,Site_001,03/11/2023 01:45:42,1,Off,Good,Current Data,,None,,
1949,Site_001,03/11/2023 01:31:50,1,Off,Good,Current Data,,None,,
1950,Site_001,02/11/2023 07:05:32,1,Off,Good,Current Data,,None,,
1951,Site_001,02/11/2023 07:05:30,1,Off,Good,Current Data,,None,,
1952,Site_001,02/11/2023 05:40:30,1,Off,Good,Current Data,,None,,
1953,Site_001,02/11/2023 05:38:12,1,Off,Good,Current Data,,None,,
1954,Site_001,02/11/2023 05:16:46,1,Off,Good,Current Data,,None,,
1955,Site_001,02/11/2023 05:13:43,1,Off,Good,Current Data,,None,,
1956,Site_001,02/11/2023 05:00:27,1,Off,Good,Current Data,,None,,
1957,Site_001,02/11/2023 05:00:14,1,Off,Good,Current Data,,None,,
1958,Site_001,02/11/2023 04:54:29,1,Off,Good,Current Data,,None,,
1959,Site_001,02/11/2023 03:16:55,1,Off,Good,State Change,,None,,
1960,Site_001,02/11/2023 03:16:43,0,In Operation,Good,State Change,,None,,
1961,Site_001,02/11/2023 03:16:32,1,Off,Good,State Change,,None,,
1962,Site_001,02/11/2023 03:16:27,0,In Operation,Good,State Change,,None,,
1963,Site_001,02/11/2023 03:16:12,1,Off,Good,State Change,,None,,
1964,Site_001,02/11/2023 03:16:01,0,In Operation,Good,State Change,,None,,
1965,Site_001,02/11/2023 03:15:23,1,Off,Good,State Change,,None,,
1966,Site_001,02/11/2023 03:15:09,0,In Operation,Good,State Change,,None,,
1967,Site_001,02/11/2023 03:14:59,1,Off,Good,State Change,,None,,
1968,Site_001,02/11/2023 03:14:57,0,In Operation,Good,State Change,,None,,
1969,Site_001,02/11/2023 03:14:46,1,Off,Good,State Change,,None,,
1970,Site_001,02/11/2023 03:14:45,0,In Operation,Good,State Change,,None,,
1971,Site_001,02/11/2023 03:14:35,1,Off,Good,State Change,,None,,
1972,Site_001,02/11/2023 03:14:29,0,In Operation,Good,State Change,,None,,
1973,Site_001,02/11/2023 03:14:19,1,Off,Good,State Change,,None,,
1974,Site_001,02/11/2023 03:13:03,0,In Operation,Good,State Change,,None,,
1975,Site_001,02/11/2023 03:12:53,1,Off,Good,State Change,,None,,
1976,Site_001,02/11/2023 03:12:52,0,In Operation,Good,State Change,,None,,
1977,Site_001,02/11/2023 03:12:11,1,Off,Good,State Change,,None,,
1978,Site_001,02/11/2023 03:12:08,0,In Operation,Good,State Change,,None,,
1979,Site_001,02/11/2023 02:58:14,1,Off,Good,Current Data,,None,,
1980,Site_001,01/11/2023 12:17:13,1,Off,Good,Current Data,,None,,
1981,Site_001,01/11/2023 07:15:37,1,Off,Good,Current Data,,None,,
1982,Site_001,01/11/2023 04:40:51,1,Off,Good,Current Data,,None,,
1983,Site_001,31/10/2023 11:17:24,1,Off,Good,Current Data,,None,,
1984,Site_001,31/10/2023 10:32:15,1,Off,Good,Current Data,,None,,
1985,Site_001,31/10/2023 05:55:05,1,Off,Good,Current Data,,None,,
1986,Site_001,31/10/2023 04:47:28,1,Off,Good,Current Data,,None,,
1987,Site_001,31/10/2023 04:38:30,1,Off,Good,Current Data,,None,,
1988,Site_001,31/10/2023 04:33:07,1,Off,Good,Current Data,,None,,
1989,Site_001,31/10/2023 04:27:54,1,Off,Good,Current Data,,None,,
1990,Site_001,31/10/2023 04:26:37,1,Off,Good,Current Data,,None,,
1991,Site_001,31/10/2023 04:23:09,1,Off,Good,Current Data,,None,,
1992,Site_001,31/10/2023 04:09:54,1,Off,Good,Current Data,,None,,
1993,Site_001,31/10/2023 03:11:38,1,Off,Good,Current Data,,None,,
1994,Site_001,31/10/2023 03:02:40,1,Off,Good,Current Data,,None,,
1995,Site_001,30/10/2023 10:11:49,1,Off,Good,Current Data,,None,,
1996,Site_001,30/10/2023 10:11:41,1,Off,Good,State Change,,None,,
1997,Site_001,30/10/2023 09:59:43,0,In Operation,Good,Current Data,,None,,
