ID,Site,Time,State,Quality,Reason,Status,Suppression,Type,real_point
931,Stable_Site,14/12/2023 21:31:00,Off,Good,Current Data,,,Sensor,True
932,Stable_Site,14/12/2023 21:33:05,In Operation,Good,Current Data,,,Sensor,True
933,Stable_Site,14/12/2023 21:35:51,Off,Good,Current Data,,,Sensor,True
934,Stable_Site,14/12/2023 21:38:41,In Operation,Good,Current Data,,,Sensor,True
935,Stable_Site,14/12/2023 21:41:26,Off,Good,Current Data,,,Sensor,True
936,Stable_Site,14/12/2023 21:44:13,In Operation,Good,Current Data,,,Sensor,True
937,Stable_Site,14/12/2023 21:46:10,Off,Good,Current Data,,,Sensor,True
938,Stable_Site,14/12/2023 21:48:24,In Operation,Good,Current Data,,,Sensor,True
939,Stable_Site,14/12/2023 21:50:30,Off,Good,Current Data,,,Sensor,True
940,Stable_Site,14/12/2023 21:52:42,In Operation,Good,Current Data,,,Sensor,True
941,Stable_Site,15/12/2023 12:11:48,Off,Good,Current Data,,,Sensor,True
942,Stable_Site,15/12/2023 12:13:56,In Operation,Good,Current Data,,,Sensor,True
943,Stable_Site,15/12/2023 12:15:38,Off,Good,Current Data,,,Sensor,True
944,Stable_Site,15/12/2023 12:17:24,In Operation,Good,Current Data,,,Sensor,True
945,Stable_Site,15/12/2023 12:20:04,Off,Good,Current Data,,,Sensor,True
946,Stable_Site,15/12/2023 12:22:46,In Operation,Good,Current Data,,,Sensor,True
947,Stable_Site,15/12/2023 12:24:50,Off,Good,Current Data,,,Sensor,True
948,Stable_Site,15/12/2023 12:27:20,In Operation,Good,Current Data,,,Sensor,True
949,Stable_Site,15/12/2023 12:29:10,Off,Good,Current Data,,,Sensor,True
950,Stable_Site,15/12/2023 12:31:28,In Operation,Good,Current Data,,,Sensor,True
951,Stable_Site,15/12/2023 12:33:56,Off,Good,Current Data,,,Sensor,True
952,Stable_Site,15/12/2023 12:35:36,In Operation,Good,Current Data,,,Sensor,True
953,Stable_Site,15/12/2023 12:37:46,Off,Good,Current Data,,,Sensor,True
954,Stable_Site,15/12/2023 12:40:30,In Operation,Good,Current Data,,,Sensor,True
955,Stable_Site,15/12/2023 12:42:50,Off,Good,Current Data,,,Sensor,True
956,Stable_Site,16/12/2023 23:34:00,Off,Good,Current Data,,,Sensor,True
957,Stable_Site,16/12/2023 23:36:58,In Operation,Good,Current Data,,,Sensor,True
958,Stable_Site,16/12/2023 23:39:45,Off,Good,Current Data,,,Sensor,True
959,Stable_Site,16/12/2023 23:42:04,In Operation,Good,Current Data,,,Sensor,True
960,Stable_Site,16/12/2023 23:44:18,Off,Good,Current Data,,,Sensor,True
961,Stable_Site,16/12/2023 23:46:56,In Operation,Good,Current Data,,,Sensor,True
962,Stable_Site,16/12/2023 23:49:27,Off,Good,Current Data,,,Sensor,True
963,Stable_Site,16/12/2023 23:51:48,In Operation,Good,Current Data,,,Sensor,True
964,Stable_Site,16/12/2023 23:53:35,Off,Good,Current Data,,,Sensor,True
965,Stable_Site,16/12/2023 23:55:59,In Operation,Good,Current Data,,,Sensor,True
966,Stable_Site,16/12/2023 23:58:49,Off,Good,Current Data,,,Sensor,True
967,Stable_Site,17/12/2023 07:29:18,Off,Good,Current Data,,,Sensor,True
968,Stable_Site,17/12/2023 07:31:18,In Operation,Good,Current Data,,,Sensor,True
969,Stable_Site,17/12/2023 07:34:13,Off,Good,Current Data,,,Sensor,True
970,Stable_Site,17/12/2023 07:36:28,In Operation,Good,Current Data,,,Sensor,True
971,Stable_Site,17/12/2023 07:38:09,Off,Good,Current Data,,,Sensor,True
972,Stable_Site,17/12/2023 07:40:45,In Operation,Good,Current Data,,,Sensor,True
973,Stable_Site,17/12/2023 07:43:36,Off,Good,Current Data,,,Sensor,True
974,Stable_Site,17/12/2023 07:45:53,In Operation,Good,Current Data,,,Sensor,True
975,Stable_Site,17/12/2023 07:48:27,Off,Good,Current Data,,,Sensor,True
976,Stable_Site,17/12/2023 07:50:36,In Operation,Good,Current Data,,,Sensor,True
977,Stable_Site,17/12/2023 07:53:03,Off,Good,Current Data,,,Sensor,True
978,Stable_Site,18/12/2023 20:13:34,Off,Good,Current Data,,,Sensor,True
979,Stable_Site,18/12/2023 20:15:27,In Operation,Good,Current Data,,,Sensor,True
980,Stable_Site,18/12/2023 20:17:08,Off,Good,Current Data,,,Sensor,True
981,Stable_Site,18/12/2023 20:19:21,In Operation,Good,Current Data,,,Sensor,True
982,Stable_Site,18/12/2023 20:22:03,Off,Good,Current Data,,,Sensor,True
983,Stable_Site,18/12/2023 20:24:13,In Operation,Good,Current Data,,,Sensor,True
984,Stable_Site,18/12/2023 20:27:10,Off,Good,Current Data,,,Sensor,True
985,Stable_Site,18/12/2023 20:29:11,In Operation,Good,Current Data,,,Sensor,True
986,Stable_Site,18/12/2023 20:31:18,Off,Good,Current Data,,,Sensor,True
987,Stable_Site,18/12/2023 20:33:41,In Operation,Good,Current Data,,,Sensor,True
988,Stable_Site,18/12/2023 20:36:26,Off,Good,Current Data,,,Sensor,True
989,Stable_Site,18/12/2023 20:38:41,In Operation,Good,Current Data,,,Sensor,True
990,Stable_Site,18/12/2023 20:40:29,Off,Good,Current Data,,,Sensor,True
991,Stable_Site,18/12/2023 20:43:22,In Operation,Good,Current Data,,,Sensor,True
992,Stable_Site,19/12/2023 07:23:43,Off,Good,Current Data,,,Sensor,True
993,Stable_Site,19/12/2023 07:25:37,In Operation,Good,Current Data,,,Sensor,True
994,Stable_Site,19/12/2023 07:27:40,Off,Good,Current Data,,,Sensor,True
995,Stable_Site,19/12/2023 07:30:03,In Operation,Good,Current Data,,,Sensor,True
996,Stable_Site,19/12/2023 07:32:44,Off,Good,Current Data,,,Sensor,True
997,Stable_Site,19/12/2023 07:34:46,In Operation,Good,Current Data,,,Sensor,True
998,Stable_Site,19/12/2023 07:37:24,Off,Good,Current Data,,,Sensor,True
999,Stable_Site,19/12/2023 07:40:22,In Operation,Good,Current Data,,,Sensor,True
1000,Stable_Site,19/12/2023 07:42:14,Off,Good,Current Data,,,Sensor,True
1001,Stable_Site,19/12/2023 07:44:24,In Operation,Good,Current Data,,,Sensor,True
1002,Stable_Site,19/12/2023 07:46:26,Off,Good,Current Data,,,Sensor,True
1003,Stable_Site,19/12/2023 07:49:14,In Operation,Good,Current Data,,,Sensor,True
1004,Stable_Site,19/12/2023 07:52:09,Off,Good,Current Data,,,Sensor,True
1005,Stable_Site,19/12/2023 07:54:42,In Operation,Good,Current Data,,,Sensor,True
1006,Stable_Site,19/12/2023 07:57:32,Off,Good,Current Data,,,Sensor,True
1007,Stable_Site,20/12/2023 11:57:43,Off,Good,Current Data,,,Sensor,True
1008,Stable_Site,20/12/2023 11:59:45,In Operation,Good,Current Data,,,Sensor,True
1009,Stable_Site,20/12/2023 12:02:39,Off,Good,Current Data,,,Sensor,True
1010,Stable_Site,20/12/2023 12:04:43,In Operation,Good,Current Data,,,Sensor,True
1011,Stable_Site,20/12/2023 12:06:29,Off,Good,Current Data,,,Sensor,True
1012,Stable_Site,20/12/2023 12:09:02,In Operation,Good,Current Data,,,Sensor,True
1013,Stable_Site,20/12/2023 12:11:53,Off,Good,Current Data,,,Sensor,True
1014,Stable_Site,20/12/2023 12:14:12,In Operation,Good,Current Data,,,Sensor,True
1015,Stable_Site,20/12/2023 12:15:55,Off,Good,Current Data,,,Sensor,True
1016,Stable_Site,20/12/2023 12:17:57,In Operation,Good,Current Data,,,Sensor,True
1017,Stable_Site,21/12/2023 12:53:50,In Operation,Good,Current Data,,,Sensor,True
1018,Stable_Site,21/12/2023 12:56:09,Off,Good,Current Data,,,Sensor,True
1019,Stable_Site,21/12/2023 12:58:01,In Operation,Good,Current Data,,,Sensor,True
1020,Stable_Site,21/12/2023 13:00:23,Off,Good,Current Data,,,Sensor,True
1021,Stable_Site,21/12/2023 13:02:13,In Operation,Good,Current Data,,,Sensor,True
1022,Stable_Site,21/12/2023 13:04:31,Off,Good,Current Data,,,Sensor,True
1023,Stable_Site,21/12/2023 13:07:21,In Operation,Good,Current Data,,,Sensor,True
1024,Stable_Site,21/12/2023 13:10:01,Off,Good,Current Data,,,Sensor,True
1025,Stable_Site,21/12/2023 13:12:59,In Operation,Good,Current Data,,,Sensor,True
1026,Stable_Site,21/12/2023 13:15:25,Off,Good,Current Data,,,Sensor,True
1027,Stable_Site,21/12/2023 13:18:07,In Operation,Good,Current Data,,,Sensor,True
1028,Stable_Site,21/12/2023 13:20:44,Off,Good,Current Data,,,Sensor,True
1029,Stable_Site,22/12/2023 01:52:37,Off,Good,Current Data,,,Sensor,True
1030,Stable_Site,22/12/2023 01:55:19,In Operation,Good,Current Data,,,Sensor,True
1031,Stable_Site,22/12/2023 01:58:13,Off,Good,Current Data,,,Sensor,True
1032,Stable_Site,22/12/2023 02:00:48,In Operation,Good,Current Data,,,Sensor,True
1033,Stable_Site,22/12/2023 02:03:29,Off,Good,Current Data,,,Sensor,True
1034,Stable_Site,22/12/2023 02:05:32,In Operation,Good,Current Data,,,Sensor,True
1035,Stable_Site,22/12/2023 02:08:23,Off,Good,Current Data,,,Sensor,True
1036,Stable_Site,22/12/2023 02:10:07,In Operation,Good,Current Data,,,Sensor,True
1037,Stable_Site,22/12/2023 02:12:05,Off,Good,Current Data,,,Sensor,True
1038,Stable_Site,22/12/2023 02:14:51,In Operation,Good,Current Data,,,Sensor,True
1039,Stable_Site,22/12/2023 02:17:39,Off,Good,Current Data,,,Sensor,True
1040,Stable_Site,22/12/2023 02:20:05,In Operation,Good,Current Data,,,Sensor,True
1041,Stable_Site,23/12/2023 14:25:07,In Operation,Good,Current Data,,,Sensor,True
1042,Stable_Site,23/12/2023 14:27:19,Off,Good,Current Data,,,Sensor,True
1043,Stable_Site,23/12/2023 14:28:59,In Operation,Good,Current Data,,,Sensor,True
1044,Stable_Site,23/12/2023 14:31:17,Off,Good,Current Data,,,Sensor,True
1045,Stable_Site,23/12/2023 14:33:08,In Operation,Good,Current Data,,,Sensor,True
1046,Stable_Site,23/12/2023 14:34:48,Off,Good,Current Data,,,Sensor,True
1047,Stable_Site,23/12/2023 14:37:12,In Operation,Good,Current Data,,,Sensor,True
1048,Stable_Site,23/12/2023 14:39:02,Off,Good,Current Data,,,Sensor,True
1049,Stable_Site,23/12/2023 14:41:09,In Operation,Good,Current Data,,,Sensor,True
1050,Stable_Site,23/12/2023 14:43:19,Off,Good,Current Data,,,Sensor,True
1051,Stable_Site,23/12/2023 14:45:35,In Operation,Good,Current Data,,,Sensor,True
1052,Stable_Site,23/12/2023 14:48:03,Off,Good,Current Data,,,Sensor,True
1053,Stable_Site,23/12/2023 14:50:57,In Operation,Good,Current Data,,,Sensor,True
1054,Stable_Site,23/12/2023 14:53:30,Off,Good,Current Data,,,Sensor,True
1055,Stable_Site,24/12/2023 00:13:58,Off,Good,Current Data,,,Sensor,True
1056,Stable_Site,24/12/2023 00:15:41,In Operation,Good,Current Data,,,Sensor,True
1057,Stable_Site,24/12/2023 00:17:47,Off,Good,Current Data,,,Sensor,True
1058,Stable_Site,24/12/2023 00:20:00,In Operation,Good,Current Data,,,Sensor,True
1059,Stable_Site,24/12/2023 00:22:11,Off,Good,Current Data,,,Sensor,True
1060,Stable_Site,24/12/2023 00:24:51,In Operation,Good,Current Data,,,Sensor,True
1061,Stable_Site,24/12/2023 00:27:47,Off,Good,Current Data,,,Sensor,True
1062,Stable_Site,24/12/2023 00:30:46,In Operation,Good,Current Data,,,Sensor,True
1063,Stable_Site,24/12/2023 00:32:28,Off,Good,Current Data,,,Sensor,True
1064,Stable_Site,24/12/2023 00:34:31,In Operation,Good,Current Data,,,Sensor,True
1065,Stable_Site,25/12/2023 06:08:56,In Operation,Good,Current Data,,,Sensor,True
1066,Stable_Site,25/12/2023 06:10:37,Off,Good,Current Data,,,Sensor,True
1067,Stable_Site,25/12/2023 06:13:08,In Operation,Good,Current Data,,,Sensor,True
1068,Stable_Site,25/12/2023 06:15:31,Off,Good,Current Data,,,Sensor,True
1069,Stable_Site,25/12/2023 06:18:22,In Operation,Good,Current Data,,,Sensor,True
1070,Stable_Site,25/12/2023 06:20:30,Off,Good,Current Data,,,Sensor,True
1071,Stable_Site,25/12/2023 06:23:30,In Operation,Good,Current Data,,,Sensor,True
1072,Stable_Site,25/12/2023 06:25:28,Off,Good,Current Data,,,Sensor,True
1073,Stable_Site,25/12/2023 06:27:37,In Operation,Good,Current Data,,,Sensor,True
1074,Stable_Site,25/12/2023 06:30:25,Off,Good,Current Data,,,Sensor,True
1075,Stable_Site,25/12/2023 06:32:45,In Operation,Good,Current Data,,,Sensor,True
1076,Stable_Site,26/12/2023 06:12:05,In Operation,Good,Current Data,,,Sensor,True
1077,Stable_Site,26/12/2023 06:14:26,Off,Good,Current Data,,,Sensor,True
1078,Stable_Site,26/12/2023 06:16:07,In Operation,Good,Current Data,,,Sensor,True
1079,Stable_Site,26/12/2023 06:17:50,Off,Good,Current Data,,,Sensor,True
1080,Stable_Site,26/12/2023 06:20:12,In Operation,Good,Current Data,,,Sensor,True
1081,Stable_Site,26/12/2023 06:22:34,Off,Good,Current Data,,,Sensor,True
1082,Stable_Site,26/12/2023 06:25:04,In Operation,Good,Current Data,,,Sensor,True
1083,Stable_Site,26/12/2023 06:27:16,Off,Good,Current Data,,,Sensor,True
1084,Stable_Site,26/12/2023 06:29:02,In Operation,Good,Current Data,,,Sensor,True
1085,Stable_Site,26/12/2023 06:32:00,Off,Good,Current Data,,,Sensor,True
1086,Stable_Site,26/12/2023 06:34:42,In Operation,Good,Current Data,,,Sensor,True
1087,Stable_Site,26/12/2023 06:36:35,Off,Good,Current Data,,,Sensor,True
1088,Stable_Site,26/12/2023 06:38:15,In Operation,Good,Current Data,,,Sensor,True
1089,Stable_Site,26/12/2023 06:40:49,Off,Good,Current Data,,,Sensor,True
1090,Stable_Site,27/12/2023 00:39:53,Off,Good,Current Data,,,Sensor,True
1091,Stable_Site,27/12/2023 00:42:47,In Operation,Good,Current Data,,,Sensor,True
1092,Stable_Site,27/12/2023 00:44:41,Off,Good,Current Data,,,Sensor,True
1093,Stable_Site,27/12/2023 00:47:36,In Operation,Good,Current Data,,,Sensor,True
1094,Stable_Site,27/12/2023 00:49:33,Off,Good,Current Data,,,Sensor,True
1095,Stable_Site,27/12/2023 00:52:10,In Operation,Good,Current Data,,,Sensor,True
1096,Stable_Site,27/12/2023 00:54:38,Off,Good,Current Data,,,Sensor,True
1097,Stable_Site,27/12/2023 00:56:20,In Operation,Good,Current Data,,,Sensor,True
1098,Stable_Site,27/12/2023 00:59:16,Off,Good,Current Data,,,Sensor,True
1099,Stable_Site,27/12/2023 01:01:01,In Operation,Good,Current Data,,,Sensor,True
1100,Stable_Site,27/12/2023 01:03:06,Off,Good,Current Data,,,Sensor,True
1101,Stable_Site,27/12/2023 01:06:06,In Operation,Good,Current Data,,,Sensor,True
1102,Stable_Site,28/12/2023 05:18:32,Off,Good,Current Data,,,Sensor,True
1103,Stable_Site,28/12/2023 05:20:29,In Operation,Good,Current Data,,,Sensor,True
1104,Stable_Site,28/12/2023 05:22:56,Off,Good,Current Data,,,Sensor,True
1105,Stable_Site,28/12/2023 05:24:57,In Operation,Good,Current Data,,,Sensor,True
1106,Stable_Site,28/12/2023 05:27:54,Off,Good,Current Data,,,Sensor,True
1107,Stable_Site,28/12/2023 05:29:49,In Operation,Good,Current Data,,,Sensor,True
1108,Stable_Site,28/12/2023 05:32:26,Off,Good,Current Data,,,Sensor,True
1109,Stable_Site,28/12/2023 05:34:45,In Operation,Good,Current Data,,,Sensor,True
1110,Stable_Site,28/12/2023 05:37:24,Off,Good,Current Data,,,Sensor,True
1111,Stable_Site,28/12/2023 05:39:30,In Operation,Good,Current Data,,,Sensor,True
1112,Stable_Site,29/12/2023 04:59:33,In Operation,Good,Current Data,,,Sensor,True
1113,Stable_Site,29/12/2023 05:01:47,Off,Good,Current Data,,,Sensor,True
1114,Stable_Site,29/12/2023 05:03:30,In Operation,Good,Current Data,,,Sensor,True
1115,Stable_Site,29/12/2023 05:06:17,Off,Good,Current Data,,,Sensor,True
1116,Stable_Site,29/12/2023 05:08:38,In Operation,Good,Current Data,,,Sensor,True
1117,Stable_Site,29/12/2023 05:10:53,Off,Good,Current Data,,,Sensor,True
1118,Stable_Site,29/12/2023 05:12:44,In Operation,Good,Current Data,,,Sensor,True
1119,Stable_Site,29/12/2023 05:14:53,Off,Good,Current Data,,,Sensor,True
1120,Stable_Site,29/12/2023 05:17:30,In Operation,Good,Current Data,,,Sensor,True
1121,Stable_Site,29/12/2023 05:19:56,Off,Good,Current Data,,,Sensor,True
1122,Stable_Site,29/12/2023 05:22:55,In Operation,Good,Current Data,,,Sensor,True
1123,Stable_Site,29/12/2023 05:25:52,Off,Good,Current Data,,,Sensor,True
1124,Stable_Site,30/12/2023 15:55:11,Off,Good,Current Data,,,Sensor,True
1125,Stable_Site,30/12/2023 15:58:01,In Operation,Good,Current Data,,,Sensor,True
1126,Stable_Site,30/12/2023 16:00:18,Off,Good,Current Data,,,Sensor,True
1127,Stable_Site,30/12/2023 16:02:35,In Operation,Good,Current Data,,,Sensor,True
1128,Stable_Site,30/12/2023 16:04:23,Off,Good,Current Data,,,Sensor,True
1129,Stable_Site,30/12/2023 16:06:42,In Operation,Good,Current Data,,,Sensor,True
1130,Stable_Site,30/12/2023 16:09:27,Off,Good,Current Data,,,Sensor,True
1131,Stable_Site,30/12/2023 16:11:32,In Operation,Good,Current Data,,,Sensor,True
1132,Stable_Site,30/12/2023 16:14:27,Off,Good,Current Data,,,Sensor,True
1133,Stable_Site,30/12/2023 16:16:14,In Operation,Good,Current Data,,,Sensor,True
1134,Stable_Site,31/12/2023 14:32:07,Off,Good,Current Data,,,Sensor,True
1135,Stable_Site,31/12/2023 14:34:04,In Operation,Good,Current Data,,,Sensor,True
1136,Stable_Site,31/12/2023 14:36:04,Off,Good,Current Data,,,Sensor,True
1137,Stable_Site,31/12/2023 14:38:20,In Operation,Good,Current Data,,,Sensor,True
1138,Stable_Site,31/12/2023 14:40:51,Off,Good,Current Data,,,Sensor,True
1139,Stable_Site,31/12/2023 14:42:50,In Operation,Good,Current Data,,,Sensor,True
1140,Stable_Site,31/12/2023 14:45:50,Off,Good,Current Data,,,Sensor,True
1141,Stable_Site,31/12/2023 14:47:39,In Operation,Good,Current Data,,,Sensor,True
1142,Stable_Site,31/12/2023 14:50:19,Off,Good,Current Data,,,Sensor,True
1143,Stable_Site,31/12/2023 14:52:32,In Operation,Good,Current Data,,,Sensor,True
1144,Stable_Site,31/12/2023 14:54:58,Off,Good,Current Data,,,Sensor,True
1145,Stable_Site,31/12/2023 14:57:25,In Operation,Good,Current Data,,,Sensor,True
1146,Stable_Site,31/12/2023 15:00:19,Off,Good,Current Data,,,Sensor,True
1147,Stable_Site,31/12/2023 15:02:31,In Operation,Good,Current Data,,,Sensor,True
1148,Stable_Site,01/01/2024 07:01:24,In Operation,Good,Current Data,,,Sensor,True
1149,Stable_Site,01/01/2024 07:03:37,Off,Good,Current Data,,,Sensor,True
1150,Stable_Site,01/01/2024 07:05:33,In Operation,Good,Current Data,,,Sensor,True
1151,Stable_Site,01/01/2024 07:07:46,Off,Good,Current Data,,,Sensor,True
1152,Stable_Site,01/01/2024 07:09:39,In Operation,Good,Current Data,,,Sensor,True
1153,Stable_Site,01/01/2024 07:11:28,Off,Good,Current Data,,,Sensor,True
1154,Stable_Site,01/01/2024 07:14:24,In Operation,Good,Current Data,,,Sensor,True
1155,Stable_Site,01/01/2024 07:16:28,Off,Good,Current Data,,,Sensor,True
1156,Stable_Site,01/01/2024 07:19:11,In Operation,Good,Current Data,,,Sensor,True
1157,Stable_Site,01/01/2024 07:20:55,Off,Good,Current Data,,,Sensor,True
1158,Stable_Site,01/01/2024 07:23:49,In Operation,Good,Current Data,,,Sensor,True
1159,Stable_Site,01/01/2024 07:25:48,Off,Good,Current Data,,,Sensor,True
1160,Stable_Site,01/01/2024 07:28:07,In Operation,Good,Current Data,,,Sensor,True
1161,Stable_Site,01/01/2024 07:30:32,Off,Good,Current Data,,,Sensor,True
1162,Stable_Site,02/01/2024 09:03:30,Off,Good,Current Data,,,Sensor,True
1163,Stable_Site,02/01/2024 09:05:54,In Operation,Good,Current Data,,,Sensor,True
1164,Stable_Site,02/01/2024 09:07:45,Off,Good,Current Data,,,Sensor,True
1165,Stable_Site,02/01/2024 09:09:32,In Operation,Good,Current Data,,,Sensor,True
1166,Stable_Site,02/01/2024 09:11:45,Off,Good,Current Data,,,Sensor,True
1167,Stable_Site,02/01/2024 09:14:19,In Operation,Good,Current Data,,,Sensor,True
1168,Stable_Site,02/01/2024 09:16:29,Off,Good,Current Data,,,Sensor,True
1169,Stable_Site,02/01/2024 09:18:53,In Operation,Good,Current Data,,,Sensor,True
1170,Stable_Site,02/01/2024 09:21:13,Off,Good,Current Data,,,Sensor,True
1171,Stable_Site,02/01/2024 09:23:00,In Operation,Good,Current Data,,,Sensor,True
1172,Stable_Site,02/01/2024 09:25:26,Off,Good,Current Data,,,Sensor,True
1173,Stable_Site,02/01/2024 09:27:23,In Operation,Good,Current Data,,,Sensor,True
1174,Stable_Site,02/01/2024 09:29:19,Off,Good,Current Data,,,Sensor,True
1175,Stable_Site,03/01/2024 02:11:43,In Operation,Good,Current Data,,,Sensor,True
1176,Stable_Site,03/01/2024 02:13:30,Off,Good,Current Data,,,Sensor,True
1177,Stable_Site,03/01/2024 02:15:33,In Operation,Good,Current Data,,,Sensor,True
1178,Stable_Site,03/01/2024 02:17:39,Off,Good,Current Data,,,Sensor,True
1179,Stable_Site,03/01/2024 02:19:44,In Operation,Good,Current Data,,,Sensor,True
1180,Stable_Site,03/01/2024 02:22:12,Off,Good,Current Data,,,Sensor,True
1181,Stable_Site,03/01/2024 02:24:21,In Operation,Good,Current Data,,,Sensor,True
1182,Stable_Site,03/01/2024 02:27:14,Off,Good,Current Data,,,Sensor,True
1183,Stable_Site,03/01/2024 02:29:12,In Operation,Good,Current Data,,,Sensor,True
1184,Stable_Site,03/01/2024 02:31:43,Off,Good,Current Data,,,Sensor,True
1185,Stable_Site,03/01/2024 02:33:33,In Operation,Good,Current Data,,,Sensor,True
1186,Stable_Site,03/01/2024 02:35:35,Off,Good,Current Data,,,Sensor,True
1187,Stable_Site,03/01/2024 02:37:46,In Operation,Good,Current Data,,,Sensor,True
1188,Stable_Site,04/01/2024 06:47:02,In Operation,Good,Current Data,,,Sensor,True
1189,Stable_Site,04/01/2024 06:49:09,Off,Good,Current Data,,,Sensor,True
1190,Stable_Site,04/01/2024 06:51:31,In Operation,Good,Current Data,,,Sensor,True
1191,Stable_Site,04/01/2024 06:53:50,Off,Good,Current Data,,,Sensor,True
1192,Stable_Site,04/01/2024 06:56:49,In Operation,Good,Current Data,,,Sensor,True
